labels_categories_0,transaction_count,holder_count,labels_country_origin
26,104.0,30.0,79
26,149574.0,12332.0,79
26,7954.0,4541.0,79
26,0,0,79
26,0,0,79
10,126.0,64.0,51
26,0,0,39
4,38011.0,7589.0,111
19,13336.0,10993.0,47
15,0,0,44
26,0,0,79
26,1305.0,744.0,79
7,6544.0,3212.0,111
18,137.0,30.0,97
26,21403.0,5221.0,102
26,0,0,79
26,0,0,79
8,0,0,79
7,19913.0,789.0,79
26,5981.0,732.0,79
37,0,0,111
26,0,0,79
8,0,0,61
38,268.0,139.0,40
26,0,0,79
5,2612.0,1487.0,9
34,3745.0,1594.0,111
26,3984.0,2038.0,79
8,0,0,79
8,6250.0,1158.0,1
26,0,0,79
26,0,0,79
26,0,0,79
33,0,0,111
8,0,0,79
26,5047.0,1337.0,79
26,19080.0,4978.0,79
26,0,0,79
26,47321.0,28217.0,41
26,94473.0,51987.0,79
26,0,0,14
26,0,0,79
23,0,0,79
23,0,0,79
8,0,0,51
26,789.0,194.0,79
26,0,0,79
26,0,0,79
8,0,0,111
26,0,0,79
8,1976.0,1239.0,101
26,0,0,39
37,1450.0,400.0,65
26,0,0,79
26,0,0,79
26,0,0,79
13,0,0,79
18,0.0,0.0,14
8,0,0,79
26,0,0,79
4,0,0,79
26,0,0,79
23,0,0,79
5,1121.0,355.0,80
8,0,0,39
33,1046.0,40.0,79
26,67310.0,42041.0,29
26,7538.0,3824.0,56
26,17485.0,2867.0,79
26,0,0,79
26,9900.0,2689.0,79
26,0,0,79
26,0,0,79
23,0,0,79
18,9560.0,2385.0,97
12,0,0,56
26,80869.0,529588.0,79
26,29681.0,2207.0,79
24,32968.0,11079.0,111
26,32968.0,19.0,79
24,0,0,84
23,0,0,79
18,0,0,34
26,511.0,1086.0,79
23,0,0,79
4,1288.0,1257.0,79
9,0.0,0.0,39
9,6653.0,752.0,39
8,6653.0,22701.0,31
8,0,0,51
8,0,0,56
1,2211.0,286.0,10
6,3920.0,3216.0,56
26,22629.0,10722.0,79
26,0,0,79
8,5320.0,3919.0,7
8,0,0,9
26,5320.0,190.0,79
8,0,0,26
26,0,0,79
26,0,0,110
34,0,0,20
18,0,0,79
26,12460.0,1327.0,111
26,53329.0,32349.0,101
18,0,0,54
26,863.0,235.0,79
26,1525.0,252.0,79
26,0.0,0.0,79
15,0,0,79
26,13.0,6.0,79
26,272481.0,8105.0,79
26,280.0,105.0,105
8,17324.0,3397.0,81
26,389.0,147.0,79
26,103751.0,8158.0,79
26,596.0,47.0,79
26,0.0,0.0,79
8,0,0,18
5,0,0,82
26,0,0,79
26,0,0,111
31,0,0,111
26,0,0,79
5,114990.0,535.0,120
26,2883.0,497.0,79
26,0,0,79
26,0,0,79
29,43839.0,4545.0,39
26,17406.0,3489.0,79
26,0,0,79
27,0,0,120
26,5306.0,296.0,79
3,0,0,44
14,18273.0,3850.0,101
19,16471.0,3892.0,111
26,0,0,79
14,11068.0,4161.0,34
26,4083.0,1786.0,79
7,9030.0,3869.0,111
1,6168.0,336.0,79
3,48710.0,15833.0,95
26,0,0,79
8,0,0,22
26,31837.0,213.0,79
14,9260.0,7162.0,101
26,0,0,79
32,51073.0,4662.0,54
8,0,0,39
29,2027.0,119.0,111
26,0,0,79
26,30717.0,26270.0,79
26,6108.0,2802.0,79
26,38554.0,29886.0,79
5,0,0,7
26,95.0,47.0,79
26,4907.0,2413.0,111
14,8138.0,1714.0,61
32,0,0,79
26,0,0,79
26,198092.0,32215.0,79
26,133708.0,12972.0,79
4,35074.0,18143.0,111
8,40322.0,3731.0,111
8,0,0,111
26,994.0,298.0,111
5,14629.0,8124.0,56
8,0,0,78
26,0,0,79
26,59470.0,50039.0,79
26,106036.0,53973.0,79
26,12276.0,4379.0,10
8,12597.0,4403.0,79
26,0,0,79
12,13738.0,3051.0,36
3,0,0,111
7,342.0,34.0,105
3,0,0,111
23,0,0,79
19,0,0,41
5,0,0,10
3,23666.0,15674.0,29
26,17167.0,3036.0,79
26,303.0,94.0,79
26,303.0,0.0,79
14,0,0,101
8,0,0,86
14,908.0,901.0,101
14,908.0,40072.0,79
26,0,0,79
8,0,0,34
23,0,0,79
26,109758.0,12051.0,44
3,5046.0,4036.0,63
5,0,0,80
12,5046.0,8424.0,111
0,104228.0,13006.0,23
26,274567.0,42505.0,79
26,274567.0,8824.0,79
26,274567.0,19173.0,79
18,0,0,79
26,1589.0,225.0,51
26,177792.0,105449.0,79
26,0,0,79
26,104016.0,9625.0,79
4,0,0,105
26,0,0,79
26,5.0,6.0,79
8,27421.0,4153.0,97
14,22197.0,9936.0,79
26,986.0,264.0,79
18,6922.0,4070.0,97
26,0,0,79
33,24400.0,20972.0,34
26,85546.0,68328.0,79
12,0,0,22
8,3175.0,2257.0,79
26,0,0,79
8,3859.0,882.0,12
26,2264.0,764.0,79
26,69807.0,51395.0,79
23,0,0,79
8,0,0,10
26,0,0,79
8,0,0,39
5,0,0,39
26,2973.0,622.0,79
26,0,0,79
26,99628.0,88193.0,101
6,1041.0,915.0,39
26,402.0,118.0,79
23,0,0,79
26,7641.0,5618.0,111
26,99698.0,37178.0,79
26,80342.0,9093.0,79
14,5408.0,2162.0,23
26,2147.0,1386.0,79
26,0,0,79
1,254.0,20.0,79
24,38768.0,13776.0,75
33,0,0,34
5,6854.0,452.0,25
26,12153.0,7679.0,79
8,0,0,79
26,38262.0,7744.0,110
26,2812.0,354.0,79
26,0,0,79
37,10437.0,4771.0,101
26,86474.0,79966.0,79
26,0,0,79
26,117884.0,88582.0,79
26,13688.0,7307.0,79
26,0,0,79
23,0,0,79
12,2213.0,822.0,101
8,124.0,81.0,87
26,0,0,79
26,0,0,79
26,274.0,137.0,79
26,0,0,79
26,6186.0,3718.0,66
26,0,0,79
26,0,0,79
11,2853.0,627.0,49
26,3283.0,1127.0,79
26,0,0,79
23,0,0,79
27,0,0,79
16,25632.0,6899.0,34
8,0,0,79
26,2714.0,911.0,66
26,0,0,79
26,106505.0,17801.0,97
26,0,0,79
4,0,0,101
26,264491.0,229609.0,79
5,42017.0,6928.0,23
26,1100.0,476.0,79
26,103.0,34.0,79
26,0,0,79
26,0,0,79
26,60.0,21.0,79
4,0,0,101
8,0,0,96
15,27392.0,15661.0,97
26,0,0,79
26,8704.0,657.0,79
26,0,0,79
26,40277.0,4970.0,111
5,0,0,79
26,15924.0,4049.0,79
5,3289.0,1426.0,80
26,3362.0,1000.0,79
23,0,0,79
18,16675.0,4023.0,51
26,0,0,79
8,0,0,79
4,227.0,150.0,89
28,0,0,79
26,47592.0,4906.0,79
8,0,0,111
13,23745.0,3437.0,79
31,3915.0,852.0,87
8,0,0,111
37,9247.0,5441.0,22
23,0,0,79
26,0,0,79
26,121.0,44.0,56
14,25720.0,11312.0,34
26,587.0,276.0,79
26,1354.0,439.0,79
6,0,0,48
26,0,0,79
26,25500.0,20760.0,79
7,78915.0,65569.0,39
24,0,0,111
5,0,0,102
26,5925.0,1444.0,79
26,3246.0,2144.0,79
8,89665.0,17390.0,39
26,29622.0,14451.0,79
26,0,0,79
8,86.0,15.0,80
26,0,0,79
26,939.0,144.0,79
12,2722.0,777.0,39
26,0,0,79
34,0,0,78
26,16212.0,7809.0,79
26,11442.0,2179.0,102
26,0,0,79
26,0,0,79
27,5396.0,2887.0,111
14,652.0,105.0,40
12,17934.0,8757.0,54
7,0,0,79
26,0,0,56
26,0,0,79
5,3.0,2.0,39
26,18344.0,16948.0,21
8,0,0,111
35,1948.0,219.0,111
8,0,0,111
18,1441.0,1018.0,38
13,6126.0,4381.0,41
8,1332.0,383.0,79
26,0,0,79
32,1311.0,698.0,101
8,0,0,79
26,7048.0,500.0,79
14,0,0,31
39,9268.0,9064.0,31
26,9839.0,3477.0,56
4,1350.0,452.0,44
26,3455.0,894.0,79
26,0,0,79
26,0,0,79
26,1599.0,498.0,79
26,0,0,79
26,0,0,79
14,0,0,97
26,0,0,79
6,0,0,79
8,106440.0,3077.0,79
8,2962.0,1381.0,116
26,9744.0,3000.0,79
8,0,0,111
26,0,0,79
8,0,0,79
26,0,0,79
8,0,0,79
14,2023.0,1576.0,101
26,0,0,79
26,0,0,79
26,0,0,79
26,0,0,79
26,287.0,107.0,79
5,0,0,111
3,0,0,39
26,1241.0,232.0,79
26,39175.0,10972.0,22
23,0,0,79
26,5169.0,1944.0,79
31,161969.0,56896.0,44
36,1357436.0,65784.0,111
26,269836.0,35393.0,111
26,152085.0,18246.0,41
26,0,0,79
26,0,0,79
32,0,0,79
26,0,0,79
26,0,0,79
9,7856.0,4544.0,101
26,521781.0,434906.0,79
26,0,0,79
26,0,0,79
26,0,0,79
23,0,0,79
1,1022.0,17.0,79
26,2088.0,683.0,111
10,211.0,122.0,80
23,0,0,79
26,0,0,79
19,57331.0,33523.0,79
10,0,0,101
23,0,0,79
26,0,0,79
13,18969.0,3479.0,79
28,0,0,79
37,116.0,23.0,79
26,12025.0,611.0,79
26,30039.0,3328.0,102
26,3747.0,1742.0,1
26,0,0,79
26,0,0,79
8,14671.0,3419.0,79
26,0,0,79
26,0,0,79
8,173.0,9.0,79
26,158253.0,75329.0,79
26,0,0,79
26,0,0,79
26,29855.0,6379.0,79
26,0,0,79
26,1190768.0,28435.0,79
10,1636.0,1547.0,101
26,7646.0,5882.0,79
5,7646.0,1089.0,101
29,0,0,25
23,0,0,79
8,0,0,107
26,0,0,111
14,34090.0,967.0,97
14,14567.0,13556.0,101
26,322.0,98.0,79
12,1164.0,865.0,66
23,0,0,79
26,2536.0,268.0,79
12,1880.0,1122.0,80
26,6720.0,2440.0,79
26,28015.0,2863.0,79
26,2929.0,1449.0,79
26,68455.0,22202.0,79
8,0,0,79
26,0,0,79
8,2740.0,146.0,13
26,0,0,79
8,0,0,100
26,0,0,79
14,63519.0,22617.0,23
26,0,0,79
26,0,0,79
26,0,0,79
4,2265.0,1496.0,9
9,0,0,101
4,0,0,111
11,8336.0,5384.0,111
1,585.0,40.0,79
26,11602.0,4094.0,61
26,0,0,79
26,24575.0,6399.0,111
24,649.0,389.0,44
8,0,0,79
4,0,0,49
26,0,0,79
23,0,0,79
26,64132.0,4248.0,101
8,0,0,87
26,0,0,79
14,1233.0,398.0,10
26,1663.0,129.0,79
26,0,0,79
4,3556.0,1530.0,101
4,9925.0,4491.0,38
8,0,0,20
8,0,0,79
26,52.0,22.0,79
26,0,0,79
26,9966.0,4200.0,22
26,5571.0,677.0,79
5,0,0,101
4,0,0,111
38,686.0,73.0,105
9,90900.0,88418.0,56
26,18608.0,5148.0,79
26,16764.0,2113.0,79
10,0,0,18
10,1119.0,253.0,25
26,6653.0,5254.0,79
26,0,0,79
22,56616.0,9869.0,23
26,0,0,79
26,156954.0,16716.0,56
0,378.0,352.0,39
8,0,0,79
38,3185.0,1990.0,109
8,0,0,115
26,5644.0,2337.0,101
8,0,0,88
14,506956.0,56684.0,101
32,0,0,97
11,5951.0,3651.0,81
4,0,0,111
26,0,0,79
23,0,0,79
26,0,0,61
26,0,0,79
26,0,0,79
26,0,0,79
37,0,0,96
35,7189880.0,406319.0,79
26,477.0,64.0,79
32,0,0,111
8,0,0,111
26,954.0,522.0,79
8,387.0,177.0,111
8,4031.0,1009.0,105
18,8586.0,7149.0,102
4,69839.0,11201.0,75
24,11728.0,9534.0,28
23,0,0,76
26,0,0,79
26,0,0,79
3,0,0,25
26,44492.0,6573.0,61
26,37025.0,30741.0,79
39,2682.0,847.0,120
26,0,0,79
12,190970.0,26650.0,111
26,176.0,69.0,79
0,51.0,39.0,39
26,30001.0,4926.0,101
26,324.0,40.0,79
5,9595.0,3094.0,79
4,0.0,0.0,79
9,3283.0,780.0,23
26,1103.0,183.0,79
5,0,0,111
26,0,0,115
18,0,0,79
26,22819.0,14051.0,75
26,160.0,81.0,79
26,0,0,79
26,13923.0,12319.0,79
8,31.0,13.0,114
8,2255.0,642.0,114
26,959.0,97.0,79
26,490.0,33.0,79
26,65799.0,34590.0,79
26,989.0,647.0,79
26,5.0,3.0,79
9,0,0,79
26,233794.0,26708.0,111
26,3133.0,932.0,81
13,70.0,37.0,79
26,0,0,79
23,0,0,79
26,101370.0,7955.0,79
26,0,0,79
26,0,0,79
26,7.0,7.0,79
26,0,0,79
8,0,0,79
8,0,0,79
8,0,0,39
26,0,0,79
8,0,0,31
26,3965.0,446.0,79
26,0,0,79
26,0,0,79
26,844.0,284.0,79
26,0,0,79
26,0,0,79
8,72566.0,5342.0,39
26,67296.0,21309.0,79
26,9427.0,9339.0,79
4,4477.0,2125.0,39
13,618.0,49.0,101
33,0,0,36
18,45364.0,3893.0,47
26,0,0,79
26,0,0,79
34,3300.0,583.0,115
34,9297.0,4424.0,115
4,0,0,111
14,9054.0,4392.0,111
14,15971.0,6872.0,47
13,5794.0,670.0,115
14,1997.0,1682.0,44
23,0,0,56
26,16319.0,3683.0,79
26,1300.0,209.0,79
18,42501.0,4729.0,101
26,0,0,79
26,0,0,79
26,27.0,6.0,79
13,13140.0,11245.0,79
26,40398.0,4702.0,79
26,0,0,79
15,0,0,39
26,0,0,79
14,618.0,142.0,80
18,7966.0,597.0,101
7,2.0,3.0,79
24,2408.0,1383.0,44
26,0,0,79
26,1976.0,1804.0,79
26,0,0,56
4,0,0,61
38,5867.0,4651.0,101
38,5425.0,3149.0,116
26,17073.0,1712.0,79
3,2071.0,1622.0,34
26,0,0,79
5,9424.0,6737.0,101
26,70504.0,5331.0,79
14,1664.0,1377.0,23
26,0,0,79
26,2.0,1.0,79
10,11.0,9.0,18
13,15080.0,8030.0,23
5,140808.0,103859.0,111
26,0,0,79
14,8906.0,5531.0,101
5,0,0,80
5,3391.0,1010.0,47
26,14978.0,2561.0,39
23,0,0,79
26,0,0,79
26,265.0,145.0,79
26,13147.0,12452.0,79
38,32475.0,13293.0,1
38,4733.0,1571.0,47
27,29809.0,6796.0,23
26,2429.0,1402.0,23
14,23636.0,17928.0,23
26,0,0,79
8,148.0,65.0,97
26,12300.0,9957.0,79
12,217.0,68.0,46
26,0,0,79
26,5413.0,1621.0,79
26,0,0,79
18,2759.0,362.0,79
8,0,0,79
26,14067.0,3772.0,79
26,0,0,79
26,0,0,79
26,0,0,25
26,62263.0,17946.0,79
26,0,0,79
4,0,0,111
8,0,0,79
8,0,0,79
26,0,0,79
32,0,0,25
26,0,0,79
26,0,0,47
8,33883.0,3857.0,98
26,0,0,79
26,0,0,79
26,0,0,79
8,0,0,79
14,1772.0,183.0,18
26,0,0,79
5,48.0,23.0,107
26,0,0,79
26,63872.0,10001.0,79
26,2696.0,1409.0,101
15,15436.0,3645.0,79
12,4187.0,1834.0,107
26,19813.0,1302.0,79
18,0,0,97
35,9.0,5.0,79
26,51784.0,869.0,79
35,403942.0,24387.0,79
14,421.0,95.0,101
14,0,0,22
4,3644.0,2612.0,34
26,1505.0,647.0,79
8,0,0,61
26,0,0,79
26,0,0,79
30,7169.0,2521.0,61
26,1404.0,491.0,79
14,2291.0,744.0,101
26,0,0,79
26,0,0,79
26,0,0,76
26,55066.0,21752.0,115
26,0,0,79
23,0,0,79
26,0,0,79
26,0,0,79
26,0,0,79
26,1644.0,336.0,79
28,0,0,79
26,7195.0,1403.0,79
37,0,0,111
26,9944.0,6142.0,79
26,90182.0,69555.0,79
26,0,0,79
14,11028.0,6026.0,101
12,0,0,63
26,0,0,79
26,0,0,79
26,1094.0,537.0,79
4,25816.0,18708.0,39
26,0,0,79
14,67552.0,47259.0,1
0,57207.0,15154.0,23
32,0,0,79
26,988.0,48.0,79
26,0,0,79
26,357490.0,319042.0,22
18,31899.0,15093.0,25
26,0,0,79
26,1908.0,675.0,79
5,23831.0,14678.0,10
18,9200.0,2485.0,101
26,708.0,475.0,79
26,50558.0,24654.0,79
26,0,0,79
10,0,0,39
26,0,0,101
26,18905.0,9028.0,79
26,0,0,79
12,2856.0,379.0,34
26,0,0,61
5,0,0,31
18,31300.0,5384.0,101
14,1843.0,167.0,79
23,0,0,79
8,0,0,79
14,0,0,28
26,1525.0,986.0,79
26,3684.0,1077.0,79
26,44.0,12.0,79
26,58066.0,18598.0,79
18,28521.0,5414.0,31
26,0,0,79
26,3774.0,1336.0,79
26,0,0,79
26,3744.0,845.0,79
5,3051.0,424.0,101
26,0,0,79
26,0,0,79
26,73900.0,58719.0,79
37,0,0,100
26,43436.0,9635.0,79
34,103.0,6.0,107
8,0,0,31
23,0,0,79
8,0,0,79
26,0,0,79
26,18320.0,5777.0,79
26,4673.0,1392.0,97
26,2492.0,710.0,79
26,0,0,79
10,0.0,0.0,79
38,365.0,285.0,79
26,2108.0,114.0,79
26,53508.0,9920.0,97
26,0,0,79
26,103429.0,7534.0,79
26,0,0,79
26,19.0,11.0,79
26,29074.0,5938.0,79
26,0,0,79
26,0,0,79
26,8732.0,387.0,79
26,220.0,75.0,79
26,357.0,48.0,79
33,30120.0,10202.0,34
8,0,0,22
26,47647.0,9603.0,111
26,0,0,79
26,14197.0,3578.0,79
26,0,0,79
8,0,0,111
26,40952.0,29136.0,79
37,0,0,10
26,550.0,97.0,79
35,777822.0,64716.0,111
26,3909.0,3248.0,79
8,6781.0,1333.0,79
8,6019.0,1364.0,79
18,68167.0,40811.0,101
8,23196.0,269.0,79
5,0.0,22.0,44
26,0,0,79
5,383.0,177.0,0
8,0,0,51
8,0,0,31
26,0,0,79
26,120340.0,60832.0,79
26,0,0,44
26,4114.0,1471.0,79
26,13015.0,2900.0,79
15,38.0,13.0,56
3,3858.0,1666.0,23
26,0,0,79
26,76067.0,66759.0,79
26,99504.0,84598.0,79
26,0,0,79
26,0,0,79
26,41865.0,7162.0,61
23,0,0,79
26,0,0,79
26,0,0,79
8,0,0,39
26,1337.0,815.0,79
26,40473.0,4947.0,79
26,0,0,79
26,0,0,79
26,0,0,79
4,0,0,25
37,0,0,34
11,0,0,34
0,1604.0,324.0,75
26,1005.0,363.0,75
8,0,0,111
37,0,0,79
26,0,0,79
8,0,0,31
18,0,0,34
26,63215.0,49953.0,79
14,16261.0,4878.0,63
28,0,0,79
26,0,0,63
29,4007.0,2520.0,101
26,23170.0,3820.0,101
33,39346.0,28482.0,101
4,1591.0,388.0,81
37,29138.0,17572.0,79
26,0,0,79
26,8505.0,3233.0,79
26,0,0,79
15,0,0,36
26,0,0,79
5,2248.0,1975.0,79
26,0,0,63
26,24232.0,15703.0,21
26,43817.0,30066.0,79
26,3188.0,538.0,101
26,0,0,79
4,0,0,101
26,301.0,44.0,79
26,24317.0,1705.0,111
26,0,0,79
26,0,0,79
26,33492.0,3838.0,79
12,76775.0,7356.0,102
12,16181.0,4792.0,22
14,2079.0,379.0,21
8,0,0,36
5,101693.0,4179.0,81
12,3976.0,1784.0,111
8,0,0,120
8,0,0,111
24,28608.0,5014.0,101
12,4768.0,1611.0,102
26,13786.0,631.0,79
26,0,0,111
26,0,0,79
26,0,0,79
0,12165.0,8524.0,101
8,10871.0,6631.0,101
8,0,0,78
26,0,0,79
8,0,0,120
26,244.0,97.0,79
26,33244.0,3029.0,79
4,0,0,47
9,275.0,223.0,79
26,0,0,79
26,0,0,79
26,478793.0,21545.0,79
26,17908.0,4114.0,79
26,0,0,79
26,0,0,79
26,398.0,138.0,79
26,79722.0,7960.0,79
4,0,0,79
23,0,0,101
23,0,0,79
26,2471.0,345.0,79
32,0,0,25
26,34565.0,10792.0,79
26,26336.0,11280.0,79
7,0,0,49
26,20141.0,18634.0,79
26,12039.0,560.0,79
26,5367.0,631.0,79
12,25560.0,3698.0,36
26,8307.0,1854.0,101
26,133.0,13.0,79
14,0,0,79
8,0,0,79
26,20765.0,7384.0,79
11,203.0,76.0,39
26,10049.0,1372.0,101
26,0,0,79
26,0,0,79
26,0,0,79
26,0,0,79
5,0,0,38
26,6022.0,4924.0,79
38,3765.0,415.0,97
6,0,0,41
26,0,0,79
26,8952.0,667.0,79
26,12800.0,6666.0,79
23,0,0,79
18,0,0,44
26,16709.0,15403.0,79
26,0,0,79
26,0,0,18
26,0,0,79
5,18344.0,8363.0,101
26,0,0,79
27,116887.0,14092.0,101
26,53704.0,9343.0,79
15,0,0,79
12,4218.0,508.0,47
26,0,0,79
29,0,0,79
26,12823.0,1352.0,79
0,608.0,106.0,101
10,0,0,11
26,0,0,79
32,0,0,23
15,0,0,111
26,0,0,79
26,0,0,79
26,0,0,28
4,189247.0,16263.0,79
26,0,0,79
26,113775.0,39711.0,25
26,2219.0,260.0,79
26,100.0,16.0,79
8,0,0,111
26,0,0,79
8,0,0,79
5,9656.0,3849.0,15
14,0,0,95
26,7489.0,753.0,79
5,5793.0,1672.0,87
31,12089.0,971.0,79
26,0,0,79
12,19113.0,8680.0,111
26,0,0,79
26,16052.0,10931.0,111
14,1547.0,900.0,66
24,6511.0,5738.0,49
14,9857.0,1535.0,101
26,0,0,79
11,184026.0,50377.0,41
26,18523.0,3495.0,79
26,1666.0,304.0,79
26,2230.0,1062.0,116
26,2624204.0,45534.0,79
26,65843.0,9421.0,79
26,0,0,79
26,118687.0,95068.0,101
27,6534.0,5460.0,101
26,6194.0,5034.0,79
26,0,0,79
26,17641.0,12698.0,29
5,215.0,5.0,101
4,46902.0,21096.0,111
26,0,0,79
26,4225.0,995.0,79
8,0,0,59
11,44.0,7.0,39
26,1368.0,323.0,79
6,6577.0,2200.0,101
26,0,0,79
26,16133.0,2635.0,79
26,2134.0,510.0,79
26,36338.0,1183.0,101
38,16355.0,6948.0,23
8,0,0,51
26,146769.0,11220.0,79
15,3236.0,710.0,28
26,2134.0,510.0,79
26,0,0,111
26,0,0,79
26,278888.0,29810.0,79
26,5193.0,2993.0,79
26,0,0,79
5,41856.0,23425.0,101
26,0,0,79
26,1237.0,87.0,79
5,1828.0,236.0,28
26,0,0,79
4,0,0,79
27,685.0,141.0,89
12,0,0,22
5,0,0,114
0,0,0,19
26,2913.0,513.0,111
10,0,0,23
26,0,0,79
26,0,0,79
8,333.0,139.0,111
14,0,0,111
30,10.0,0,111
4,0,0,79
26,0,0,79
26,11866.0,0,79
7,0,0,79
26,9973.0,260.0,79
26,2365.0,1493.0,79
26,0,0,79
26,5.0,2.0,79
26,0,0,79
4,0,0,31
26,0,0,79
38,5972.0,4170.0,91
11,23926.0,5469.0,23
26,45710.0,1155.0,79
26,0,0,79
31,4689.0,1901.0,31
8,0,0,31
6,0,0,87
8,12517.0,1245.0,23
23,0,0,79
23,0,0,79
1,30568.0,4032.0,79
37,35.0,13.0,51
26,3844.0,527.0,79
26,0,0,79
10,1851.0,1733.0,77
14,0,0,38
38,139369.0,97813.0,101
26,1673.0,868.0,79
8,0,0,111
0,0,0,99
26,0,0,79
26,5024.0,818.0,79
14,0,0,39
8,12581.0,8338.0,34
26,0,0,79
26,90940.0,10322.0,101
26,0,0,79
27,15290.0,13832.0,101
14,11782.0,9177.0,119
26,796024.0,746672.0,79
14,71.0,22.0,61
26,27243.0,1642.0,79
4,0,0,39
37,5048.0,2885.0,101
32,151.0,11.0,34
8,65.0,44.0,79
26,0,0,79
12,0,0,107
26,0,0,79
26,0,0,79
8,0,0,38
26,199814.0,145440.0,79
26,14146.0,7866.0,79
8,0,0,79
5,0,0,9
26,54441.0,6180.0,39
26,2110.0,337.0,79
31,22375.0,16559.0,101
26,0,0,79
10,0,0,79
26,81.0,36.0,97
14,11083.0,1727.0,39
26,0,0,79
8,7655.0,3520.0,28
8,16504.0,11061.0,51
8,0,0,53
26,0,0,79
26,0,0,79
14,13204.0,2341.0,44
32,0,0,79
26,8430.0,4220.0,79
8,494.0,313.0,107
8,0,0,79
23,0,0,79
26,69.0,14.0,79
26,0,0,79
26,156.0,55.0,79
26,0,0,79
26,119437.0,17011.0,111
26,0,0,79
26,565884.0,188167.0,79
26,0,0,79
26,0,0,79
26,892.0,17.0,79
26,2571.0,687.0,79
26,0,0,79
14,194.0,154.0,67
4,33520.0,9526.0,101
26,0,0,79
23,0,0,79
26,2775.0,877.0,39
14,0.0,0.0,79
9,2446.0,167.0,84
32,0,0,79
33,0,0,79
26,32.0,12.0,79
14,10.0,6.0,34
26,0,0,79
26,391387.0,199186.0,79
26,52106.0,12839.0,79
26,27840.0,17215.0,101
26,0,0,79
26,35367.0,2183.0,25
26,624.0,76.0,79
26,23646.0,3488.0,79
26,475.0,416.0,79
27,16635.0,2244.0,56
8,0,0,79
9,0,0,38
13,0,0,79
15,73.0,34.0,53
8,0,0,79
26,10949.0,9098.0,79
26,9267.0,1806.0,79
37,0,0,119
26,0,0,79
24,17.0,7.0,97
26,0,0,79
8,0,0,79
13,50702.0,24017.0,79
28,0,0,79
26,0,0,79
28,0,0,79
28,0,0,79
23,0,0,79
23,0,0,83
3,61220.0,10092.0,101
26,0,0,79
26,0,0,79
26,0,0,79
8,0,0,120
28,0,0,79
26,0,0,79
18,0,0,120
9,22976.0,17852.0,79
8,0,0,36
14,40296.0,33210.0,34
8,0,0,38
26,0,0,79
8,0,0,87
28,0,0,79
26,5076.0,2475.0,79
14,0,0,111
8,0,0,10
6,0,0,39
26,0,0,79
26,1551.0,728.0,79
26,0,0,79
26,87378.0,60007.0,79
26,323.0,76.0,79
13,0,0,79
26,63.0,9.0,79
26,5122.0,1158.0,79
14,2503.0,1132.0,23
4,8024.0,3967.0,34
8,0,0,49
26,3250.0,1953.0,79
26,74562.0,14659.0,101
8,0,0,23
32,419987.0,33856.0,101
26,0,0,79
26,31576.0,10603.0,79
7,22646.0,2732.0,79
5,0,0,79
26,104280.0,86362.0,79
26,0,0,79
26,300.0,87.0,39
5,4961.0,1141.0,105
26,0,0,79
23,0,0,111
26,0,0,79
26,0,0,79
26,972.0,199.0,79
14,0,0,97
26,49922.0,42954.0,79
8,94880.0,8745.0,111
8,2530.0,378.0,111
26,16776.0,4829.0,23
19,0,0,39
26,0,0,79
26,168.0,34.0,39
23,0,0,79
